# Piecewise-constant joint-parity gate: Rz(pi/2) -- XZ -- Rz(pi/2), stitched into one pulse.
# Segment 2 (XZ) time-rescaled by r = T1_3/T2, with only the intentional control fields (hop, x, y,
# and the z control) divided by r so all three segments have equal duration T1_3. ksi (crosstalk/
# dephasing noise) is a physical rate, left unscaled -- it now acts over segment 2's longer real
# duration, so this is NOT fidelity-invariant relative to the un-rescaled ksi=1 pulse.
# Hold each row's values constant from its time until the NEXT row's time (staircase/AWG convention).
# The last row's values are unused -- its time only marks the end of the pulse.
# Time in units of 1/|chi|; fields in units of |chi|. H(t) = hop*(a_dag b + a b_dag)/2 + detuning*(n_a Sz)/2
#                                                       + x*Sx/2 + y*Sy/2 + z*Sz/2
# columns: time, hop, detuning, x, y, z
2.034022993439004168e-01,0.000000000000000000e+00,1.000000000000000000e+00,-3.487197757636308765e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.072400785768041820e-01,0.000000000000000000e+00,1.000000000000000000e+00,-3.584894054675058506e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.110778578097079750e-01,0.000000000000000000e+00,1.000000000000000000e+00,-3.684277678454075944e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.149156370426117402e-01,0.000000000000000000e+00,1.000000000000000000e+00,-3.785345139121072677e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.187534162755155331e-01,0.000000000000000000e+00,1.000000000000000000e+00,-3.888092887560043454e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.225911955084193261e-01,0.000000000000000000e+00,1.000000000000000000e+00,-3.992517315547362139e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.264289747413230913e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.098614755911344359e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.302667539742268843e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.206381482693686419e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.341045332071306495e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.315813711314077372e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.379423124400344425e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.426907598737020444e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.417800916729382077e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.539659243641481351e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.456178709058420007e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.654064686593095690e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.494556501387457936e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.770119910218718895e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.532934293716495588e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.887820839383889837e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.571312086045533518e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.007163341372677240e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.609689878374571448e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.128143226069949157e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.648067670703608822e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.250756246146461026e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.686445463032646752e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.374998097246218298e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.724823255361684682e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.500864418176588944e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.763201047690722612e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.628350791100629469e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.801578840019760541e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.757452741732285717e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.839956632348797916e-01,0.000000000000000000e+00,1.000000000000000000e+00,-5.888165739533681581e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.878334424677835846e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.020485197915378256e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.916712217006873775e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.154406474438458424e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.955090009335911705e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.289924871019805797e-02,0.000000000000000000e+00,-5.000000000000000000e-01
2.993467801664949635e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.427035634139188769e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.031845593993987009e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.565733955049186943e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.070223386323024939e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.706014969987481034e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.108601178652062869e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.847873760391348652e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.146978970981100798e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.991305353114833643e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.185356763310138173e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.136304720648195543e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.223734555639176103e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.282866781339843165e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.262112347968214032e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.430986399620290173e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.300490140297251962e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.580658386229027768e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.338867932626289892e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.731877498443422148e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.377245724955327266e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.884638440309800489e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.415623517284365196e-01,0.000000000000000000e+00,1.000000000000000000e+00,-8.038935862877327754e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.454001309613403126e-01,0.000000000000000000e+00,1.000000000000000000e+00,-8.194764364433732018e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.492379101942441055e-01,0.000000000000000000e+00,1.000000000000000000e+00,-8.352118490743759560e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.530756894271478985e-01,0.000000000000000000e+00,1.000000000000000000e+00,-8.510992735289464595e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.569134686600516360e-01,0.000000000000000000e+00,1.000000000000000000e+00,-8.671381539513224601e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.607512478929554289e-01,0.000000000000000000e+00,1.000000000000000000e+00,-8.833279293062779036e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.645890271258592219e-01,0.000000000000000000e+00,1.000000000000000000e+00,-8.996680334038498206e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.684268063587630149e-01,0.000000000000000000e+00,1.000000000000000000e+00,-9.161578949243122383e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.722645855916668078e-01,0.000000000000000000e+00,1.000000000000000000e+00,-9.327969374433509042e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.761023648245705453e-01,0.000000000000000000e+00,1.000000000000000000e+00,-9.495845794574640786e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.799401440574743383e-01,0.000000000000000000e+00,1.000000000000000000e+00,-9.665202344095984166e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.837779232903781312e-01,0.000000000000000000e+00,1.000000000000000000e+00,-9.836033107149889931e-02,0.000000000000000000e+00,-5.000000000000000000e-01
3.876157025232819242e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.000833211787225258e-01,0.000000000000000000e+00,-5.000000000000000000e-01
3.914534817561856617e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.018209336064530013e-01,0.000000000000000000e+00,-5.000000000000000000e-01
3.952912609890894546e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.035731077036259190e-01,0.000000000000000000e+00,-5.000000000000000000e-01
3.991290402219932476e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.053397823269607292e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.029668194548970406e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.071208958436535297e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.068045986878008335e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.089163861340908396e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.106423779207045710e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.107261905945834402e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.144801571536083640e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.125502461401226839e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.183179363865121569e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.143884892071557330e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.221557156194159499e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.162408557563841260e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.259934948523197429e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.181072812755784296e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.298312740852234803e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.199877007824187991e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.336690533181272733e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.218820488273507502e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.375068325510310663e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.237902594964636616e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.413446117839348593e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.257122664143887902e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.451823910168386522e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.276480027472170209e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.490201702497423897e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.295974012054355862e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.528579494826461826e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.315603940468845490e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.566957287155499756e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.335369130797331993e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.605335079484537686e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.355268896654753252e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.643712871813575060e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.375302547219429961e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.682090664142612990e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.395469387263394423e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.720468456471650920e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.415768717182916969e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.758846248800688850e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.436199833029193351e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.797224041129726779e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.456762026539253907e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.835601833458764154e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.477454585167007617e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.873979625787802084e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.498276792114516809e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.912357418116840013e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.519227926363417025e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.950735210445877943e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.540307262706518965e-01,0.000000000000000000e+00,-5.000000000000000000e-01
4.989113002774915873e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.561514071779605550e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.027490795103953802e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.582847620093388308e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.065868587432991177e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.604307170065629728e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.104246379762028551e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.625891980053461583e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.142624172091067036e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.647601304385848953e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.181001964420104411e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.669434393396240501e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.219379756749142896e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.691390493455370014e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.257757549078180270e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.713468847004237794e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.296135341407217645e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.735668692587234163e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.334513133736256130e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.757989264885465308e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.372890926065293504e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.780429794750181816e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.411268718394331989e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.802989509236419541e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.449646510723369364e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.825667631636764543e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.488024303052406738e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.848463381515277892e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.526402095381445223e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.871375974741591452e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.564779887710482598e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.894404623525133557e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.603157680039521082e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.917548536449516505e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.641535472368558457e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.940806918507063661e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.679913264697595832e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.964178971133498930e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.718291057026634316e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.987663892242770847e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.756668849355671691e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.011260876262001007e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.795046641684710176e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.034969114166619020e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.833424434013747550e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.058787793515592379e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.871802226342784925e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.082716098486821765e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.910180018671823410e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.106753209912653746e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.948557811000860784e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.130898305315548358e-01,0.000000000000000000e+00,-5.000000000000000000e-01
5.986935603329899269e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.155150558943867145e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.025313395658936644e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.179509141807777772e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.063691187987974018e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.203973221715317399e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.102068980317012503e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.228541963308569018e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.140446772646049878e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.253214528099949931e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.178824564975088363e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.277990074508651763e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.217202357304125737e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.302867757897172074e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.255580149633163112e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.327846730607995018e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.293957941962201597e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.352926142000364707e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.332335734291238971e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.378105138487188186e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.370713526620276346e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.403382863572061656e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.409091318949314831e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.428758457886373012e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.447469111278352205e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.454231059226568978e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.485846903607390690e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.479799802591484970e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.524224695936428065e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.505463820219810400e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.562602488265465439e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.531222241627632541e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.600980280594503924e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.557074193646112770e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.639358072923541298e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.583018800459255249e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.677735865252579783e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.609055183641751374e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.716113657581617158e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.635182462196961617e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.754491449910654532e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.661399752594963974e-01,0.000000000000000000e+00,-5.000000000000000000e-01
6.792869242239693017e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.687706168810708451e-01,0.000000000000000000e+00,-5.000000000000000000e-01
