1.979890413739349500e-02,3.863748277880144633e-01,1.017782362361715001e-02,-8.877087606512783502e-01
1.991869114294772883e-02,4.037952189569281591e-01,1.062928419020340610e-02,-8.877087606512783502e-01
2.003914313132021049e-02,4.213296791145340614e-01,1.108304176147471322e-02,-8.877087606512783502e-01
2.016026340331305428e-02,4.389792422983652687e-01,1.153910924117002371e-02,-8.877087606512783502e-01
2.028205527368810365e-02,4.567449438692086638e-01,1.199749954512560092e-02,-8.877087606512783502e-01
2.040452207121164208e-02,4.746278417117246740e-01,1.245822579509306416e-02,-8.877087606512783502e-01
2.052766713869914536e-02,4.926290125577038048e-01,1.292130128512625903e-02,-8.877087606512783502e-01
2.065149383306015551e-02,5.107495337195124829e-01,1.338673931458670904e-02,-8.877087606512783502e-01
2.077600552534317538e-02,5.289904859254890290e-01,1.385455321371723177e-02,-8.877087606512783502e-01
2.090120560078066389e-02,5.473529775671370778e-01,1.432475656284301624e-02,-8.877087606512783502e-01
2.102709745883397929e-02,5.658381304479371821e-01,1.479736306353709487e-02,-8.877087606512783502e-01
2.115368451323844726e-02,5.844470664596531639e-01,1.527238641817059775e-02,-8.877087606512783502e-01
2.128097019204865797e-02,6.031809153673461932e-01,1.574984040023276119e-02,-8.877087606512783502e-01
2.140895793768353775e-02,6.220408379164338308e-01,1.622973906305290315e-02,-8.877087606512783502e-01
2.153765120697156282e-02,6.410280024712953217e-01,1.671209652878108409e-02,-8.877087606512783502e-01
2.166705347119620220e-02,6.601435775514360449e-01,1.719692692095823108e-02,-8.877087606512783502e-01
2.179716821614114883e-02,6.793887473366096996e-01,1.768424450353694999e-02,-8.877087606512783502e-01
2.192799894213582138e-02,6.987647248772542730e-01,1.817406379932784768e-02,-8.877087606512783502e-01
2.205954916410083830e-02,7.182727263350964231e-01,1.866639935903773376e-02,-8.877087606512783502e-01
2.219182241159349533e-02,7.379139693477837492e-01,1.916126574656496981e-02,-8.877087606512783502e-01
2.232482222885340609e-02,7.576896973025120108e-01,1.965867775595341732e-02,-8.877087606512783502e-01
2.245855217484816341e-02,7.776011754682246035e-01,2.015865037682267741e-02,-8.877087606512783502e-01
2.259301582331890365e-02,7.976496698097965687e-01,2.066119860501247282e-02,-8.877087606512783502e-01
2.272821676282623521e-02,8.178364522050659557e-01,2.116633748903572546e-02,-8.877087606512783502e-01
2.286415859679587562e-02,8.381628279998947217e-01,2.167408237554159511e-02,-8.877087606512783502e-01
2.300084494356464601e-02,8.586301143022124771e-01,2.218444871595679976e-02,-8.877087606512783502e-01
2.313827943642618457e-02,8.792396283515810929e-01,2.269745196287473524e-02,-8.877087606512783502e-01
2.327646572367713176e-02,8.999927037312268618e-01,2.321310771366275408e-02,-8.877087606512783502e-01
2.341540746866294792e-02,9.208907068904218507e-01,2.373143185681927253e-02,-8.877087606512783502e-01
2.355510834982405335e-02,9.419350082163169269e-01,2.425244031572486997e-02,-8.877087606512783502e-01
2.369557206074190264e-02,9.631269802533197755e-01,2.477614903288892501e-02,-8.877087606512783502e-01
2.383680231018510398e-02,9.844680255440321215e-01,2.530257421682025054e-02,-8.877087606512783502e-01
2.397880282215573283e-02,1.005959568610135690e+00,2.583173227092014010e-02,-8.877087606512783502e-01
2.412157733593545475e-02,1.027603034478181687e+00,2.636363960306666379e-02,-8.877087606512783502e-01
2.426512960613186679e-02,1.049399858501488980e+00,2.689831271195817011e-02,-8.877087606512783502e-01
2.440946340272484236e-02,1.071351513884015505e+00,2.743576842917600303e-02,-8.877087606512783502e-01
2.455458251111292123e-02,1.093459482499467672e+00,2.797602366254892808e-02,-8.877087606512783502e-01
2.470049073215970295e-02,1.115725247218848803e+00,2.851909532872642580e-02,-8.877087606512783502e-01
2.484719188224038602e-02,1.138150317650658661e+00,2.906500058084200006e-02,-8.877087606512783502e-01
2.499468979328822033e-02,1.160736232439453453e+00,2.961375682884311716e-02,-8.877087606512783502e-01
2.514298831284114341e-02,1.183484531687776675e+00,3.016538149557264001e-02,-8.877087606512783502e-01
2.529209130408834050e-02,1.206396763777901393e+00,3.071989207631030047e-02,-8.877087606512783502e-01
2.544200264591687383e-02,1.229474517204734330e+00,3.127730641726923083e-02,-8.877087606512783502e-01
2.559272623295843346e-02,1.252719392593964809e+00,3.183764247079111376e-02,-8.877087606512783502e-01
2.574426597563603952e-02,1.276132991409433259e+00,3.240091819662840184e-02,-8.877087606512783502e-01
2.589662580021078950e-02,1.299716942109838236e+00,3.296715179322405598e-02,-8.877087606512783502e-01
2.604980964882878947e-02,1.323472905340933092e+00,3.353636174362137345e-02,-8.877087606512783502e-01
2.620382147956782509e-02,1.347402543632537864e+00,3.410856654752270761e-02,-8.877087606512783502e-01
2.635866526648439692e-02,1.371507528912774498e+00,3.468378478660030101e-02,-8.877087606512783502e-01
2.651434499966060648e-02,1.395789575844902153e+00,3.526203541525279456e-02,-8.877087606512783502e-01
2.667086468525113260e-02,1.420250411232548027e+00,3.584333749376441419e-02,-8.877087606512783502e-01
2.682822834553017649e-02,1.444891763331816348e+00,3.642771009529015280e-02,-8.877087606512783502e-01
2.698644001893864969e-02,1.469715392257176401e+00,3.701517257529286092e-02,-8.877087606512783502e-01
2.714550376013112262e-02,1.494723089154267104e+00,3.760574456421315187e-02,-8.877087606512783502e-01
2.730542364002295011e-02,1.519916646463382426e+00,3.819944570396277550e-02,-8.877087606512783502e-01
2.746620374583750440e-02,1.545297871312756977e+00,3.879629576446962103e-02,-8.877087606512783502e-01
2.762784818115323823e-02,1.570868615668646662e+00,3.939631490645772310e-02,-8.877087606512783502e-01
2.779036106595105318e-02,1.596630740023166517e+00,3.999952336496018224e-02,-8.877087606512783502e-01
2.795374653666135925e-02,1.622586108821147510e+00,4.060594141020831133e-02,-8.877087606512783502e-01
2.811800874621156118e-02,1.648736627422214163e+00,4.121558967677209362e-02,-8.877087606512783502e-01
2.828315186407316661e-02,1.675084225372967417e+00,4.182848901460205909e-02,-8.877087606512783502e-01
2.844918007630935219e-02,1.701630832985751463e+00,4.244466028038992172e-02,-8.877087606512783502e-01
2.861609758562208214e-02,1.728378407273093664e+00,4.306412456399572736e-02,-8.877087606512783502e-01
2.878390861139974721e-02,1.755328946420155134e+00,4.368690331483333217e-02,-8.877087606512783502e-01
2.895261738976445329e-02,1.782484452129093233e+00,4.431301801302994087e-02,-8.877087606512783502e-01
2.912222817361952154e-02,1.809846938233628633e+00,4.494249024759860989e-02,-8.877087606512783502e-01
2.929274523269693314e-02,1.837418467287913471e+00,4.557534204483858903e-02,-8.877087606512783502e-01
2.946417285360498906e-02,1.865201114074947597e+00,4.621159554080814247e-02,-8.877087606512783502e-01
2.963651533987561246e-02,1.893196957502092381e+00,4.685127290776059522e-02,-8.877087606512783502e-01
2.980977701201215427e-02,1.921408120691706189e+00,4.749439670597654234e-02,-8.877087606512783502e-01
2.998396220753685865e-02,1.949836753614905049e+00,4.814098973135909343e-02,-8.877087606512783502e-01
3.015907528103833890e-02,1.978485007481951774e+00,4.879107479094519501e-02,-8.877087606512783502e-01
3.033512060421958076e-02,2.007355065660358928e+00,4.944467498365660851e-02,-8.877087606512783502e-01
3.051210256594521358e-02,2.036449152539391072e+00,5.010181378076127012e-02,-8.877087606512783502e-01
3.069002557228945119e-02,2.065769495221305263e+00,5.076251467814196089e-02,-8.877087606512783502e-01
3.086889404658366143e-02,2.095318340765916165e+00,5.142680134827643662e-02,-8.877087606512783502e-01
3.104871242946419599e-02,2.125097987338968597e+00,5.209469791585458892e-02,-8.877087606512783502e-01
3.122948517891995651e-02,2.155110741170963351e+00,5.276622857692754576e-02,-8.877087606512783502e-01
3.141121677034034582e-02,2.185358918983062448e+00,5.344141762420276387e-02,-8.877087606512783502e-01
3.159391169656285830e-02,2.215844890488709584e+00,5.412028983863520493e-02,-8.877087606512783502e-01
3.177757446792105200e-02,2.246571042095358184e+00,5.480287015499112763e-02,-8.877087606512783502e-01
3.196220961229231938e-02,2.277539765355881318e+00,5.548918355411633363e-02,-8.877087606512783502e-01
3.214782167514556449e-02,2.308753501318367096e+00,5.617925546009330112e-02,-8.877087606512783502e-01
3.233441521958922010e-02,2.340214718687184892e+00,5.687311154467045160e-02,-8.877087606512783502e-01
3.252199482641906364e-02,2.371925888706243768e+00,5.757077750331462268e-02,-8.877087606512783502e-01
3.271056509416600533e-02,2.403889524842609315e+00,5.827227942803425015e-02,-8.877087606512783502e-01
3.290013063914402902e-02,2.436108178213334252e+00,5.897764376443012657e-02,-8.877087606512783502e-01
3.309069609549811913e-02,2.468584402127779853e+00,5.968689697843895109e-02,-8.877087606512783502e-01
3.328226611525212514e-02,2.501320785100573652e+00,6.040006585641884140e-02,-8.877087606512783502e-01
3.347484536835664687e-02,2.534319962122621561e+00,6.111717760773261593e-02,-8.877087606512783502e-01
3.366843854273696840e-02,2.567584571649318637e+00,6.183825947342121848e-02,-8.877087606512783502e-01
3.386305034434112377e-02,2.601117280469977810e+00,6.256333896705223996e-02,-8.877087606512783502e-01
3.405868549718761573e-02,2.634920807509057994e+00,6.329244410364937012e-02,-8.877087606512783502e-01
3.425534874341357172e-02,2.668997877370198335e+00,6.402560295283693526e-02,-8.877087606512783502e-01
3.445304484332247646e-02,2.703351238066589612e+00,6.476284380183415512e-02,-8.877087606512783502e-01
3.465177857543233486e-02,2.737983694240567534e+00,6.550419546423580375e-02,-8.877087606512783502e-01
3.485155473652354341e-02,2.772898058942639743e+00,6.624968683180036677e-02,-8.877087606512783502e-01
3.505237814168691429e-02,2.808097164795524403e+00,6.699934699012853601e-02,-8.877087606512783502e-01
3.525425362437150517e-02,2.843583902841545274e+00,6.775320560340603038e-02,-8.877087606512783502e-01
3.545718603643277511e-02,2.879361174976907023e+00,6.851129244331415069e-02,-8.877087606512783502e-01
3.566118024818041438e-02,2.915431900653106201e+00,6.927363744911484156e-02,-8.877087606512783502e-01
3.586624114842642402e-02,2.951799059618062326e+00,7.004027113565250429e-02,-8.877087606512783502e-01
3.607237364453292489e-02,2.988465644555247103e+00,7.081122414125290421e-02,-8.877087606512783502e-01
3.627958266246038288e-02,3.025434664616926561e+00,7.158652727323630560e-02,-8.877087606512783502e-01
3.648787314681540411e-02,3.062709189424166034e+00,7.236621195942309626e-02,-8.877087606512783502e-01
3.669725006089870345e-02,3.100292302473358408e+00,7.315030977001513168e-02,-8.877087606512783502e-01
3.690771838675305921e-02,3.138187104154685159e+00,7.393885244190656625e-02,-8.877087606512783502e-01
3.711928312521135809e-02,3.176396756404438193e+00,7.473187231927197471e-02,-8.877087606512783502e-01
3.733194929594457062e-02,3.214924435173566408e+00,7.552940188457223092e-02,-8.877087606512783502e-01
3.754572193750946307e-02,3.253773334606556489e+00,7.633147381510371754e-02,-8.877087606512783502e-01
3.776060610739683659e-02,3.292946709930353766e+00,7.713812144229770240e-02,-8.877087606512783502e-01
3.797660688207923213e-02,3.332447829197767941e+00,7.794937823492920081e-02,-8.877087606512783502e-01
3.819372935705889899e-02,3.372279981688771855e+00,7.876527787992730623e-02,-8.877087606512783502e-01
3.841197864691588831e-02,3.412446517836754012e+00,7.958585469270214319e-02,-8.877087606512783502e-01
3.863135988535569554e-02,3.452950799122133319e+00,8.041114310229570405e-02,-8.877087606512783502e-01
3.885187822525715262e-02,3.493796212409857826e+00,8.124117782387944853e-02,-8.877087606512783502e-01
3.907353883872061867e-02,3.534986203309606889e+00,8.207599423478355305e-02,-8.877087606512783502e-01
3.929634691711542116e-02,3.576524226087059777e+00,8.291562780973313340e-02,-8.877087606512783502e-01
3.952030767112796328e-02,3.618413766728547643e+00,8.376011436610131256e-02,-8.877087606512783502e-01
3.974542633080950516e-02,3.660658366817762577e+00,8.460949032182664420e-02,-8.877087606512783502e-01
3.997170814562393121e-02,3.703261574634336473e+00,8.546379216844891824e-02,-8.877087606512783502e-01
4.019915838449557993e-02,3.746226977325044061e+00,8.632305686336888551e-02,-8.877087606512783502e-01
4.042778233585693493e-02,3.789558210921044168e+00,8.718732194991465900e-02,-8.877087606512783502e-01
4.065758530769651019e-02,3.833258917272742483e+00,8.805662503979315436e-02,-8.877087606512783502e-01
4.088857262760648564e-02,3.877332785793749181e+00,8.893100429073720614e-02,-8.877087606512783502e-01
4.112074964283048834e-02,3.921783546477966009e+00,8.981049832634158125e-02,-8.877087606512783502e-01
4.135412172031120714e-02,3.966614936536937197e+00,9.069514586149421409e-02,-8.877087606512783502e-01
4.158869424673809073e-02,4.011830747712628487e+00,9.158498631483255603e-02,-8.877087606512783502e-01
4.182447262859500386e-02,4.057434801165221039e+00,9.248005948465461146e-02,-8.877087606512783502e-01
4.206146229220782823e-02,4.103430930307708557e+00,9.338040532096829327e-02,-8.877087606512783502e-01
4.229966868379207018e-02,4.149823027894401939e+00,9.428606450778073689e-02,-8.877087606512783502e-01
4.253909726950040604e-02,4.196615005086190564e+00,9.519707795685315721e-02,-8.877087606512783502e-01
4.277975353547019965e-02,4.243810794759163230e+00,9.611348688644685834e-02,-8.877087606512783502e-01
4.302164298787097829e-02,4.291414386005352632e+00,9.703533330830992065e-02,-8.877087606512783502e-01
4.326477115295201958e-02,4.339429777739311156e+00,9.796265937236918464e-02,-8.877087606512783502e-01
4.350914357708966090e-02,4.387861003793442904e+00,9.889550770212285347e-02,-8.877087606512783502e-01
4.375476582683481691e-02,4.436712144636977939e+00,9.983392155357821707e-02,-8.877087606512783502e-01
4.400164348896025424e-02,4.485987287821517455e+00,1.007779442871945957e-01,-8.877087606512783502e-01
4.424978217050794943e-02,4.535690567521796446e+00,1.017276199978823931e-01,-8.877087606512783502e-01
4.449918749883649549e-02,4.585826148998290996e+00,1.026829932702437165e-01,-8.877087606512783502e-01
4.474986512166828634e-02,4.636398209194783071e+00,1.036441088669898397e-01,-8.877087606512783502e-01
4.500182070713657639e-02,4.687410978013947904e+00,1.046110123568092520e-01,-8.877087606512783502e-01
4.525505994383312997e-02,4.738868701310734899e+00,1.055837495517390617e-01,-8.877087606512783502e-01
4.550958854085486449e-02,4.790775648791206542e+00,1.065623666947012743e-01,-8.877087606512783502e-01
4.576541222785120155e-02,4.843136136228021194e+00,1.075469108608535229e-01,-8.877087606512783502e-01
4.602253675507115421e-02,4.895954487045438341e+00,1.085374292625524845e-01,-8.877087606512783502e-01
4.628096789341036577e-02,4.949235062797739282e+00,1.095339697845356675e-01,-8.877087606512783502e-01
4.654071143445783626e-02,5.002982255621968299e+00,1.105365808508337877e-01,-8.877087606512783502e-01
4.680177319054325963e-02,5.057200467688257817e+00,1.115453110981962231e-01,-8.877087606512783502e-01
4.706415899478352122e-02,5.111894145251977051e+00,1.125602101128233140e-01,-8.877087606512783502e-01
4.732787470112979206e-02,5.167067748120566684e+00,1.135813277727463766e-01,-8.877087606512783502e-01
4.759292618441417905e-02,5.222725758246861361e+00,1.146087144304698685e-01,-8.877087606512783502e-01
4.785931934039658331e-02,5.278872693596802890e+00,1.156424212100916615e-01,-8.877087606512783502e-01
4.812706008581128792e-02,5.335513078782176066e+00,1.166824993975848351e-01,-8.877087606512783502e-01
4.839615435841356644e-02,5.392651471321647350e+00,1.177290011758624633e-01,-8.877087606512783502e-01
4.866660811702643030e-02,5.450292447466916101e+00,1.187819792384593315e-01,-8.877087606512783502e-01
4.893842734158702218e-02,5.508440595494910497e+00,1.198414866171060161e-01,-8.877087606512783502e-01
4.921161803319307193e-02,5.567100535531579020e+00,1.209075772397559395e-01,-8.877087606512783502e-01
4.948618621414938024e-02,5.626276894318695376e+00,1.219803052337795762e-01,-8.877087606512783502e-01
4.976213792801423286e-02,5.685974320169810525e+00,1.230597255533585205e-01,-8.877087606512783502e-01
5.003947923964551653e-02,5.746197479156893273e+00,1.241458938333273032e-01,-8.877087606512783502e-01
5.031821623524707771e-02,5.806951044064670775e+00,1.252388659949688066e-01,-8.877087606512783502e-01
5.059835502241496336e-02,5.868239709836131190e+00,1.263386989133362670e-01,-8.877087606512783502e-01
5.087990173018346052e-02,5.930068176941051483e+00,1.274454497157445354e-01,-8.877087606512783502e-01
5.116286250907101096e-02,5.992441157717784073e+00,1.285591763417601452e-01,-8.877087606512783502e-01
5.144724353112655607e-02,6.055363375769489132e+00,1.296799375018831690e-01,-8.877087606512783502e-01
5.173305098997493107e-02,6.118839557725348044e+00,1.308077922033825113e-01,-8.877087606512783502e-01
5.202029110086332786e-02,6.182874439819996404e+00,1.319428004446381586e-01,-8.877087606512783502e-01
5.230897010070661990e-02,6.247472760628092203e+00,1.330850225021250333e-01,-8.877087606512783502e-01
5.259909424813321438e-02,6.312639260682999520e+00,1.342345195318175310e-01,-8.877087606512783502e-01
5.289066982353078650e-02,6.378378682241820918e+00,1.353913534643826078e-01,-8.877087606512783502e-01
5.318370312909173614e-02,6.444695765891991002e+00,1.365555865922910006e-01,-8.877087606512783502e-01
5.347820048885877642e-02,6.511595246989801744e+00,1.377272822228000904e-01,-8.877087606512783502e-01
5.377416824877026547e-02,6.579081858951559170e+00,1.389065039404503710e-01,-8.877087606512783502e-01
5.407161277670550353e-02,6.647160323786640568e+00,1.400933163585339480e-01,-8.877087606512783502e-01
5.437054046253034234e-02,6.715835355910549254e+00,1.412877847716146607e-01,-8.877087606512783502e-01
5.467095771814193400e-02,6.785111658996711093e+00,1.424899749824499740e-01,-8.877087606512783502e-01
5.497287097751407670e-02,6.854993915786534942e+00,1.436999537728820553e-01,-8.877087606512783502e-01
5.527628669674235218e-02,6.925486801701318029e+00,1.449177882314294785e-01,-8.877087606512783502e-01
5.558121135408879143e-02,6.996594961380508515e+00,1.461435466606087752e-01,-8.877087606512783502e-01
5.588765145002699136e-02,7.068323026328055647e+00,1.473772978652016508e-01,-8.877087606512783502e-01
5.619561350728673188e-02,7.140675598296000182e+00,1.486191114121507006e-01,-8.877087606512783502e-01
5.650510407089881504e-02,7.213657247213617119e+00,1.498690576831861465e-01,-8.877087606512783502e-01
5.681612970823948783e-02,7.287272523036919303e+00,1.511272075535443626e-01,-8.877087606512783502e-01
5.712869700907529519e-02,7.361525923843015740e+00,1.523936331763734164e-01,-8.877087606512783502e-01
5.744281258560708647e-02,7.436421930788742252e+00,1.536684070629726617e-01,-8.877087606512783502e-01
5.775848307251468111e-02,7.511964963475230128e+00,1.549516027811836116e-01,-8.877087606512783502e-01
5.807571512700098609e-02,7.588159410547059558e+00,1.562432944310170047e-01,-8.877087606512783502e-01
5.839451542883616897e-02,7.665009607826655191e+00,1.575435570418757536e-01,-8.877087606512783502e-01
5.871489068040174064e-02,7.742519833227566650e+00,1.588524666616211167e-01,-8.877087606512783502e-01
5.903684760673444387e-02,7.820694325855576778e+00,1.601700998434965606e-01,-8.877087606512783502e-01
5.936039295557032913e-02,7.899537236658950690e+00,1.614965342555476913e-01,-8.877087606512783502e-01
5.968553349738827535e-02,7.979052685260150213e+00,1.628318479773361027e-01,-8.877087606512783502e-01
6.001227602545371881e-02,8.059244689430066444e+00,1.641761204633488402e-01,-8.877087606512783502e-01
6.034062735586238901e-02,8.140117223866736751e+00,1.655294317227450629e-01,-8.877087606512783502e-01
6.067059432758348247e-02,8.221674163458832396e+00,1.668918627472364691e-01,-8.877087606512783502e-01
6.100218380250351652e-02,8.303919309178095176e+00,1.682634952579065979e-01,-8.877087606512783502e-01
6.133540266546876757e-02,8.386856379815723628e+00,1.696444118640485499e-01,-8.877087606512783502e-01
6.167025782432930536e-02,8.470488983946452777e+00,1.710346963678747167e-01,-8.877087606512783502e-01
6.200675620998150062e-02,8.554820663938137670e+00,1.724344331202883884e-01,-8.877087606512783502e-01
6.234490477641116413e-02,8.639854814817056194e+00,1.738437076424058092e-01,-8.877087606512783502e-01
6.268471050073619322e-02,8.725594773159652817e+00,1.752626059554463489e-01,-8.877087606512783502e-01
6.302618038324951655e-02,8.812043709767444000e+00,1.766912155647081262e-01,-8.877087606512783502e-01
6.336932144746147688e-02,8.899204726612126137e+00,1.781296245428886926e-01,-8.877087606512783502e-01
6.371414074014236650e-02,8.987080752551660723e+00,1.795779221006425230e-01,-8.877087606512783502e-01
6.406064533136493488e-02,9.075674619312692926e+00,1.810361980972867990e-01,-8.877087606512783502e-01
6.440884231454643838e-02,9.164988996843465685e+00,1.825045436158190537e-01,-8.877087606512783502e-01
6.475873880649081482e-02,9.255026422292148780e+00,1.839830507350188327e-01,-8.877087606512783502e-01
6.511034194743077486e-02,9.345789281818420946e+00,1.854718123779224570e-01,-8.877087606512783502e-01
6.546365890106971286e-02,9.437279784289751561e+00,1.869709224519527924e-01,-8.877087606512783502e-01
6.581869685462320152e-02,9.529500003796220753e+00,1.884804757315039214e-01,-8.877087606512783502e-01
6.617546301886095828e-02,9.622451800384892451e+00,1.900005683829095737e-01,-8.877087606512783502e-01
6.653396462814813173e-02,9.716136906628189962e+00,1.915312972142782233e-01,-8.877087606512783502e-01
6.689420894048678234e-02,9.810556800203981354e+00,1.930727602428860545e-01,-8.877087606512783502e-01
6.725620323755721053e-02,9.905712835043180675e+00,1.946250561527860246e-01,-8.877087606512783502e-01
6.761995482475884056e-02,1.000160608571690446e+01,1.961882852111306863e-01,-8.877087606512783502e-01
6.798547103125145152e-02,1.009823749675439686e+01,1.977625483069354873e-01,-8.877087606512783502e-01
6.835275920999586696e-02,1.019560770365273328e+01,1.993479475978392201e-01,-8.877087606512783502e-01
6.872182673779472784e-02,1.029371719905018878e+01,2.009445858825170128e-01,-8.877087606512783502e-01
6.909268101533329320e-02,1.039256615455339450e+01,2.025525675608151888e-01,-8.877087606512783502e-01
6.946532946721940827e-02,1.049215458175955007e+01,2.041719977518220985e-01,-8.877087606512783502e-01
6.983977954202437444e-02,1.059248214763182361e+01,2.058029828100361724e-01,-8.877087606512783502e-01
7.021603871232259819e-02,1.069354833751205192e+01,2.074456297839363250e-01,-8.877087606512783502e-01
7.059411447473196155e-02,1.079535228337528530e+01,2.091000472858894621e-01,-8.877087606512783502e-01
7.097401434995359581e-02,1.089789291687982242e+01,2.107663447499349141e-01,-8.877087606512783502e-01
7.135574588281173858e-02,1.100116878993783587e+01,2.124446328077696511e-01,-8.877087606512783502e-01
7.173931664229298011e-02,1.110517823216250299e+01,2.141350228330300975e-01,-8.877087606512783502e-01
7.212473422158613423e-02,1.120991918131331566e+01,2.158376277480675010e-01,-8.877087606512783502e-01
7.251200623812115165e-02,1.131538933807322067e+01,2.175525613455884799e-01,-8.877087606512783502e-01
7.290114033360865775e-02,1.142158597729796554e+01,2.192799386061685396e-01,-8.877087606512783502e-01
7.329214417407843574e-02,1.152850611876400855e+01,2.210198752704988778e-01,-8.877087606512783502e-01
7.368502544991882564e-02,1.163614633908668239e+01,2.227724886517397085e-01,-8.877087606512783502e-01
7.407979187591497150e-02,1.174450294960319141e+01,2.245378969188872864e-01,-8.877087606512783502e-01
7.447645119128756819e-02,1.185357177668625006e+01,2.263162194414509165e-01,-8.877087606512783502e-01
7.487501115973105303e-02,1.196334836719134032e+01,2.281075763513261412e-01,-8.877087606512783502e-01
7.527547956945193630e-02,1.207382776450477380e+01,2.299120893904891549e-01,-8.877087606512783502e-01
7.567786423320695122e-02,1.218500472036924620e+01,2.317298811038840112e-01,-8.877087606512783502e-01
7.608217298834051012e-02,1.229687344135195204e+01,2.335610752370147203e-01,-8.877087606512783502e-01
7.648841369682293778e-02,1.240942782301705805e+01,2.354057963357641114e-01,-8.877087606512783502e-01
7.689659424528767773e-02,1.252266121052388570e+01,2.372641705348466357e-01,-8.877087606512783502e-01
7.730672254506866514e-02,1.263656660545707489e+01,2.391363247466654907e-01,-8.877087606512783502e-01
7.771880653223788016e-02,1.275113643697303800e+01,2.410223870087293829e-01,-8.877087606512783502e-01
7.813285416764181868e-02,1.286636275012799224e+01,2.429224863049265493e-01,-8.877087606512783502e-01
7.854887343693899016e-02,1.298223704233696729e+01,2.448367530386311441e-01,-8.877087606512783502e-01
7.896687235063606924e-02,1.309875035737057658e+01,2.467653184541197253e-01,-8.877087606512783502e-01
7.938685894412468580e-02,1.321589320178552995e+01,2.487083147495251223e-01,-8.877087606512783502e-01
7.980884127771761816e-02,1.333365556572547206e+01,2.506658753173083842e-01,-8.877087606512783502e-01
8.023282743668516681e-02,1.345202695081902711e+01,2.526381346533792538e-01,-8.877087606512783502e-01
8.065882553129090360e-02,1.357099624692117779e+01,2.546252282147281054e-01,-8.877087606512783502e-01
8.108684369682761517e-02,1.369055188032589321e+01,2.566272922379960741e-01,-8.877087606512783502e-01
8.151689009365280236e-02,1.381068161803651151e+01,2.586444643499376528e-01,-8.877087606512783502e-01
8.194897290722402694e-02,1.393137277995418977e+01,2.606768829719018910e-01,-8.877087606512783502e-01
8.238310034813449423e-02,1.405261197356758984e+01,2.627246875024407680e-01,-8.877087606512783502e-01
8.281928065214774759e-02,1.417438532802523099e+01,2.647880181606432903e-01,-8.877087606512783502e-01
8.325752208023268208e-02,1.429667830597282929e+01,2.668670164093879804e-01,-8.877087606512783502e-01
8.369783291859798913e-02,1.441947579990958594e+01,2.689618244480607157e-01,-8.877087606512783502e-01
8.414022147872718405e-02,1.454276207802300469e+01,2.710725852478904629e-01,-8.877087606512783502e-01
8.458469609741219031e-02,1.466652075445874459e+01,2.731994428484870729e-01,-8.877087606512783502e-01
8.503126513678779808e-02,1.479073490041028016e+01,2.753425421037414278e-01,-8.877087606512783502e-01
8.547993698436556764e-02,1.491538682820180384e+01,2.775020286548838255e-01,-8.877087606512783502e-01
8.593072005306727490e-02,1.504045832167166985e+01,2.796780487948047900e-01,-8.877087606512783502e-01
